timestamp,open,high,low,close,volume
20250604 15:04,329.25,329.5,329.25,329.5,2
20250604 15:05,329.55,329.55,328.65,328.65,5
20250604 15:06,328.85,330.0,328.7,330.0,5
20250604 15:07,328.0,328.0,325.5,325.5,27
20250604 15:12,325.45,325.45,323.6,323.6,6
20250604 15:13,323.45,323.6,323.45,323.6,8
20250604 15:14,320.95,320.95,320.95,320.95,1
20250604 15:15,321.0,321.0,321.0,321.0,1
20250604 15:16,321.05,321.05,321.05,321.05,1
20250604 15:17,321.25,322.5,321.25,321.45,5
20250604 15:20,318.5,319.15,318.5,318.7,6
20250604 15:21,321.15,321.15,321.15,321.15,4
20250604 15:22,321.45,321.45,318.9,320.95,8
